Board State,Action Probabilities,Player
"0,0,0,0,0,1,-1,0,0,0,-1,1,-1,1,0,0,0,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,-1,1,-1,0,0,0,0","0.017397355601948505,0.011221294363256785,0.009568545581071676,0.004001391788448156,0.020267919276270006,0,0,0.004697286012526096,0.015918580375782882,0.0071329157967988865,0,0,0,0,0.009742519137091163,0.005828114126652749,0.01243910925539318,0,0,0,0.03983994432846207,0.015048712595685456,0.010264439805149617,0.016701461377870562,0,0.026704940848990954,0.07802713987473904,0.04114474599860821,0.008350730688935281,0.014091858037578288,0.06393528183716075,0.07741823242867084,0,0.08272442588726514,0.024443284620737648,0.01035142658315936,0,0.2005045233124565,0.03140222686151705,0.032185107863604734,0.0261830201809325,0.010873347251217814,0,0,0,0.0296624913013222,0.009220598469032707,0.01765831593597773,0.015048712595685456",1
"0,0,0,0,0,1,-1,0,0,0,-1,1,-1,1,0,0,0,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,1,0,0,0,0,-1,1,-1,0,0,0,0","0.010348761408083442,0.011489569752281617,0.027623859191655803,0.004481747066492829,0.012467405475880051,0,0,0.009207953063885266,0.007822685788787484,0.01263037809647979,0,0,0,0,0.015319426336375489,0.009615384615384616,0.014341590612777053,0,0,0,0.05426988265971317,0.01059322033898305,0.022082790091264667,0.041720990873533245,0,0.06681877444589308,0.03838005215123859,0.04155801825293351,0.012304432855280312,0.023305084745762712,0.18994458930899608,0.09908735332464146,0,0.06698174706649283,0.03014993481095176,0.013771186440677966,0,0,0.02599413298565841,0.003992829204693612,0.02566818774445893,0.020779009126466755,0,0,0,0.02134941329856584,0.027623859191655803,0.011489569752281617,0.016786179921773142",-1
"0,0,0,0,0,1,-1,0,0,0,-1,1,-1,1,0,0,0,1,1,1,0,0,0,0,-1,0,0,0,0,0,-1,0,-1,0,0,0,-1,1,0,0,0,0,-1,1,-1,0,0,0,0","0.012440035775266282,0.014147491665989104,0.014147491665989104,0.011057809578014473,0.010244735344336939,0,0,0.01544841043987316,0.006341979022684771,0.016749329213757217,0,0,0,0,0.006504593869420278,0.012602650622001789,0.017725018294170256,0,0,0,0.038377103829579644,0.013984876819253598,0.007642897796568827,0.008293357183510855,0,0.07642897796568826,0.1470038214488983,0.03366127327424994,0.01845678510448004,0.01146434669485324,0,0.08935685828116106,0,0.2020489470688674,0.02731929425156517,0.007236360679730059,0,0,0.010732579884543458,0.03203512480689487,0.04089763395398,0.018131555411009026,0,0,0,0.011626961541588748,0.019595089031628588,0.02951459468249451,0.018782014797951052",1
"0,0,0,0,0,1,-1,0,0,0,-1,1,-1,1,0,0,0,1,1,1,0,0,0,0,-1,0,0,0,0,0,-1,0,-1,1,0,0,-1,1,0,0,0,0,-1,1,-1,0,0,0,0","0.007467480327605589,0.0017665007226593866,0.003211819495744339,0.006744820941063112,0.004335956319254858,0,0,0.004978320218403725,0.005138911193190943,0.006584229966275896,0,0,0,0,0.0059418660671270275,0.004496547294042075,0.008832503613296933,0,0,0,0.009715753974626627,0.0024891601092018626,0.003533001445318773,0.0013650232856913442,0,0.02697928376425245,0.7143086558535411,0.007949253251967239,0.009635458487233017,0.007467480327605589,0,0.03870242492371929,0,0,0.007949253251967239,0.002167978159627429,0,0,0.01164284567207323,0.029629034848241528,0.028826079974305443,0.011482254697286013,0,0,0,0.010679299823349928,0.003533001445318773,0.004817729243616509,0.007628071302392805",-1
"0,0,0,0,0,1,-1,0,0,0,-1,1,-1,1,0,0,0,1,1,1,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,0,0,-1,1,0,0,0,0,-1,1,-1,0,0,0,0","0.010336054277536309,0.01515954627371992,0.01945298420438885,0.018445881479910952,0.025177568111947417,0,0,0.02083112477472702,0.01542457330647726,0.02242128697127107,0,0,0,0,0.01971801123714619,0.02183822749920492,0.019293967984734442,0,0,0,0.15212551680271388,0.011926216474080356,0.030160076327785435,0.017756811194741862,0,0.034771546697763174,0,0.14921021944238314,0.03424149263224849,0.023799427541609245,0,0.043040390119792216,0,0,0.02697975193469734,0.002703275734124881,0,0,0.015901621965440475,0.06530266087140889,0.05708682285593131,0.013569384077175872,0,0,0,0.03153821689812361,0.020566097741969682,0.01600763277854341,0.04521361178840242",1
"0,0,0,0,0,1,-1,0,0,0,-1,1,-1,1,0,0,0,1,1,1,1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,0,0,-1,1,0,0,0,0,-1,1,-1,0,0,0,0","0.0028035199750798224,0.004361031072346391,0.0014796355424032397,0.0016353866521298965,0.003115022194533136,0,0,0.0033486488591231212,0.003815902188303092,0.0028035199750798224,0,0,0,0,0.0031928977493964643,0.002725644420216494,0.0010902577680865977,0,0,0,0,0.0028035199750798224,0.0028035199750798224,0.0031928977493964643,0,0.023518417568725178,0,0.869324818939335,0.004205279962619734,0.0009345066583599408,0,0.010435324351686006,0,0,0.003971653298029749,0.0031928977493964643,0,0,0.004594657736936376,0.007631804376606184,0.014173350985125769,0.0024141422007631806,0,0,0,0.0012460088778132544,0.005762791059886301,0.004361031072346391,0.0050619110661163464",-1
"0,0,0,0,0,1,-1,0,0,0,-1,1,-1,1,0,0,0,1,1,1,1,0,0,0,-1,0,-1,-1,0,0,-1,0,-1,1,0,0,-1,1,0,0,0,0,-1,1,-1,0,0,0,0","0.03032883841968299,0.03647977288857346,0.03671634729122309,0.03789921930447126,0.03813579370712089,0,0,0.03600662408327419,0.036243198485923826,0.03671634729122309,0,0,0,0,0.03534421575585522,0.03558079015850485,0.03600662408327419,0,0,0,0,0.03766264490182162,0.035770049680624555,0.03534421575585522,0,0.04069079725573693,0,0,0.03553347527797492,0.03789921930447126,0,0.0411639460610362,0,0,0.03032883841968299,0.037189496096522355,0,0,0.03931866572036906,0.03553347527797492,0.037189496096522355,0.031511710432931155,0,0,0,0.03487106695055595,0.030801987224982258,0.03269458244617932,0.03103856162763189",1
"0,0,0,0,0,1,-1,0,0,0,-1,1,-1,1,0,0,0,1,1,1,1,0,0,0,-1,0,-1,-1,0,0,-1,1,-1,1,0,0,-1,1,0,0,0,0,-1,1,-1,0,0,0,0","0.002305634971871253,0.0017522825786221526,0.0010144793876233514,0.0017522825786221526,0.0017522825786221526,0,0,0.0007378031909988011,0.003412339758369455,0.0020289587752467027,0,0,0,0,0.0012911555842479018,0.0018445079774970026,0.0011067047864982017,0,0,0,0,0.0015678317808724522,0.0011067047864982017,0.0031356635617449044,0,0.9561929355344462,0,0,0.0022134095729964033,0.001383380983122752,0,0,0,0,0.0015678317808724522,0.002766761966245504,0,0,0.00046112699437425065,0.0007378031909988011,0.0006455777921239509,0.001383380983122752,0,0,0,0.002766761966245504,0.0010144793876233514,0.0022134095729964033,0.0018445079774970026",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.011456135061802835,0.008742839915586373,0.008943824741232037,0.006130037182192744,0.011958597125916993,0.01567681640036177,0.035574314139282484,0.010451210933574515,0.016380263290121596,0.012260074364385488,0.03306200381871169,0.03899105617525877,0.03818711687267611,0.02562556526982213,0.012762536428499649,0.009546779218169028,0.015475831574716109,0.022108330821023012,0.026027534921113454,0.018289619133755403,0.01728469500552708,0.02130439151844036,0.019194050849160888,0.020500452215857702,0.020500452215857702,0.04622650989850266,0.03577529896492815,0.01728469500552708,0.018591096372223895,0.026529996985227615,0.03748366998291629,0.0435132147522862,0.018289619133755403,0.03547382172645965,0.010451210933574515,0.03356446588282585,0.023213747362074162,0.012260074364385488,0.01728469500552708,0.005426590292432921,0.013064013666968143,0.022711285297960005,0.0252235956185308,0.005929052356547081,0.017485679831172746,0.017988141895286906,0.023414732187719826,0.00432117375138177,0.012059089538739826",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.004033807145601229,0.01171724932769881,0.020361121782558587,0.01536688436419516,0.0045140222819823285,0.028716865155589705,0.03082981175566654,0.01171724932769881,0.010276603918555513,0.02247406838263542,0.004802151363810988,0.020937379946215903,0.028332693046484825,0.012773722627737226,0.003073376872839032,0.029293123319247022,0.019976949673453707,0.050806761429120245,0.014886669227814061,0.021321552055320783,0.013157894736842105,0.021321552055320783,0.025739531310026893,0.019784863618901267,0.03419131771033423,0,0.01940069150979639,0.016519400691509797,0.013734152900499424,0.016327314636957357,0.027660391855551286,0.04706108336534767,0.02650787552823665,0.014118325009604303,0.013734152900499424,0.014886669227814061,0.032462543219362275,0.027852477910103726,0.05407222435651172,0.03822512485593546,0.009892431809450633,0.008067614291202459,0.028332693046484825,0.029869381482904342,0.028044563964656165,0.01940069150979639,0.01844026123703419,0.008835958509412217,0.006146753745678064",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0","0.009509319132750094,0.02111068847470521,0.021395968048687715,0.004659566375047546,0.04802206162038798,0.022632179535945228,0.0041841004184100415,0.02491441612780525,0.005610498288322556,0.013693419551160137,0.008273107645492583,0.021871434005325218,0.04079497907949791,0.02111068847470521,0.01198174210726512,0.025580068467097757,0.008748573602130088,0.034233548877900345,0.03604031951312286,0.028527957398250287,0.03499429440852035,0.00399391403575504,0.014454165081780145,0.051255230125523014,0.016641308482312666,0,0.02082540890072271,0.02111068847470521,0.02111068847470521,0.005610498288322556,0.03917839482693039,0.04241156333206542,0.01607074933434766,0.0009509319132750095,0.018352985926207682,0.03917839482693039,0.04098516546215291,0.040509699505515404,0,0.026626093571700267,0.01702168124762267,0.010840623811335109,0.036230505895777865,0.01103081019399011,0.018067706352225182,0.015405096995055155,0.009224039558767593,0.004849752757702549,0.010174971472042603",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0","0.013532831411417135,0.008577146669208044,0.008100638520918708,0.01667778519012675,0.01667778519012675,0.03669112741827885,0.04927094253311732,0.0066711140760507,0.050700466977985324,0.009816067854760316,0.037644143714857525,0.014581149337653674,0.02334889926617745,0.017440198227389687,0.018202611264652627,0.01572476889354808,0.026112646526255598,0.035928714381015914,0.05174878490422186,0.02544553511865053,0.010959687410654723,0.015915372152863812,0.028971695415991615,0,0.013532831411417135,0,0.01648718193081102,0.004955684742209092,0.02106166015438864,0.009339559706470981,0.013151624892785667,0.0339273801582007,0.01572476889354808,0.012579815114838465,0.008577146669208044,0.02296769274754598,0.0861526732107119,0.024683122081387593,0,0.024301915562756123,0.016296578671495282,0.007052320594682169,0.02973410845325455,0.01877442104259983,0.00600400266844563,0.016296578671495282,0.026303249785571334,0.023158296006861718,0.010197274373391785",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0","0.010498204254535409,0.0045123860392301315,0.007459250391380422,0.02707431623538079,0.010682383276544801,0.01666820149185008,0.030757896675568653,0.01979924486600976,0.01629984344783129,0.03140252325260153,0.011603278386591767,0.020535960954047333,0.047610277189428125,0.014365963716732663,0.006262086748319367,0.009024772078460263,0.018049544156920526,0.022101482641127174,0.0161156644258219,0.014365963716732663,0.0023943272861221107,0.00884059305645087,0.017865365134911132,0,0.02606133161432913,0,0.03959848973201952,0.007459250391380422,0.0037756699511925593,0.020259692421033246,0.05995027166405746,0.02118058753108021,0.023667004328207016,0.011603278386591767,0.02458789943825398,0.052398931761672346,0,0.1523160512017681,0,0.04595266599134359,0.015655216870798416,0.0241274518832305,0.028363569389446543,0.009208951100469657,0.015655216870798416,0.009485219633483746,0.0037756699511925593,0.011603278386591767,0.009024772078460263",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0","0.012833763996554694,0.008957795004306632,0.018949181739879414,0.017226528854435832,0.006459948320413436,0.024117140396210164,0.015762273901808784,0.014556416881998277,0.01438415159345392,0.04160206718346253,0.023169681309216192,0.007493540051679587,0.04289405684754522,0.019121447028423774,0.02058570198105082,0.02575366063738157,0.025236864771748493,0.02885443583118002,0.03643410852713178,0.040223944875107664,0.011714039621016366,0.014556416881998277,0.029974160206718347,0,0.008527131782945736,0,0.020844099913867355,0.007665805340223945,0.007924203273040482,0.002842377260981912,0.04814814814814815,0.04857881136950904,0.029801894918173987,0.010163652024117141,0.016537467700258397,0.00809646856158484,0,0,0,0.03807062876830319,0.017226528854435832,0.01946597760551249,0.025925925925925925,0.06416881998277348,0.05719207579672696,0.021877691645133507,0.0181739879414298,0.01834625322997416,0.009560723514211887",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,-1,0,0,0,0,0","0.008035881143711456,0.009530928798355447,0.005606428704914969,0.017753690898897403,0.007849000186880957,0.011119416931414688,0.01093253597458419,0.010278452625677444,0.012147262193982433,0.033358250794244065,0.011212857409829939,0.014109512240702672,0.017379928985236406,0.003831059615025229,0.009998131190431695,0.015978321809007663,0.017193048028405905,0.024481405344795364,0.020837226686600634,0.006447393010652214,0.019529059988787144,0.014202952719117921,0.0062605120538217155,0,0.018968417118295645,0,0.0181274528125584,0.02149131003550738,0.010652214539338442,0.01822089329097365,0.04354326294150626,0.015417678938516165,0.02055690525135489,0.032236965053261075,0.012147262193982433,0.025976452999439358,0,0,0,0.03447953653522706,0.017473369463651654,0.021024107643431135,0.019248738553541395,0,0.29882264997196784,0.01999626238086339,0.01588488133059241,0.01672584563632966,0.01093253597458419",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,-1,1,0,0,0,0","0.016114320462146548,0.008665247795682578,0.021283064761325632,0.022119185162663424,0.027896017026451808,0.04325022803283673,0.03610519914867741,0.008665247795682578,0.007753116448768623,0.020142900577683188,0.03169656430525996,0.06392520522955306,0.04226208574034661,0.014138035877166312,0.00950136819702037,0.025387655822438432,0.023487382183034356,0.012465795074490726,0.026755852842809364,0.014518090605047126,0.0038005472788081485,0.019534813013073884,0.015962298570994224,0,0.023487382183034356,0,0.017330495591365156,0.016570386135603528,0.01695044086348434,0.0246275463666768,0.17725752508361203,0.058072362420188504,0.01102158710854363,0.007601094557616297,0.009273335360291882,0.032304651869869264,0,0,0,0.00950136819702037,0.010337488598358164,0.006004864700516874,0.010565521435086652,0,0,0.010337488598358164,0.012237762237762238,0.020522955305564,0.010565521435086652",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-1,0,0,0,0,0,-1,1,-1,0,0,0,0,-1,1,0,0,0,0","0.006834268977300464,0.01374989829956879,0.005857944837686112,0.00520706207794321,0.023269058660808722,0.019282401757383452,0.02928972418843056,0.013993979334472379,0.008380115531689854,0.009112358636400619,0.0183060776177691,0.01651615002847612,0.02229273452119437,0.022048653486290783,0.005776584492718249,0.00976324139614352,0.012773574159954438,0.017492474168090473,0.015051663819054593,0.024570824180294524,0.01806199658286551,0.011146367260597185,0.00642746725246115,0,0.05906761044666829,0,0.010007322431047107,0.011553168985436499,0.014726222439183142,0.013017655194858027,0,0.4009437800016272,0.02530306728500529,0.022536815556097958,0.0043120982832967215,0.007078350012204052,0,0,0,0.013505817264665203,0.011553168985436499,0.009681881051175657,0.014726222439183142,0,0,0.00797331380685054,0.01464486209421528,0.013993979334472379,0.010170043120982833",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-1,1,0,0,0,0,-1,1,-1,0,0,0,0,-1,1,0,0,0,0","0.015180010746910264,0.016187533584094572,0.018202579258463192,0.01168726491133799,0.010814078452444921,0.05138366469639979,0.042853304674905966,0.022098334228909187,0.021762493283181087,0.025994089199355187,0.037815690488984414,0.025792584631918324,0.07529554003224073,0.032912412681354114,0.019747447608812467,0.023508866200967222,0.01934443847393874,0.02015045674368619,0.1549570123589468,0.036875335840945725,0.03062869425040301,0.015583019881783988,0.010411069317571199,0,0.06401128425577647,0,0.012896292315959162,0.009134873723804407,0.016187533584094572,0.020553465878559916,0,0,0.014373992477162815,0.005977968833960236,0.014575497044599678,0.011888769478774852,0,0,0,0.005037614185921547,0.004030091348737238,0.007119828049435787,0.019747447608812467,0,0,0.011888769478774852,0.020553465878559916,0.01477700161203654,0.008060182697474477",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,0,-1,1,0,0,0,0,-1,1,-1,0,0,0,0,-1,1,0,0,0,0","0.008721878056732964,0.006358004564721226,0.008069775024453864,0.011574828822954027,0.0037495924356048256,0.015324421258558853,0.037740462993152916,0.0037495924356048256,0.014183240952070427,0.002689925008151288,0.007010107597000326,0.01671014020215194,0.0156504727746984,0.01899250081512879,0.011900880339093577,0.010352135637430714,0.01507988262145419,0.013612650798826214,0,0.06838930551027063,0.014835343984349528,0.009618519726116726,0.016547114444082165,0,0.5319530485816759,0,0.01475383110531464,0.014427779589175089,0.010759700032605152,0.010189109879360938,0,0,0.0077437235083143135,0.0016302575806977503,0.009700032605151614,0.004972285621128138,0,0,0,0.00986305836322139,0.007417671992174764,0.0026084121291164004,0.01377567655689599,0,0,0.007254646234104989,0.005379850016302576,0.0013042060645582002,0.01540593413759374",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,1,1,0,0,0,0,-1,1,0,0,0,0,-1,1,-1,0,0,0,0,-1,1,0,0,0,0","0.016618146530810285,0.02274381368267831,0.02341096555070354,0.015465793304221253,0.026079573022804465,0.03414604560892771,0.06525958272683163,0.019165453663270257,0.013343037360504609,0.07162785055798156,0.0519771955361475,0.033114992721979625,0.05009704027171276,0.027413876758854924,0.013585638039786511,0.030507035419699177,0.09606986899563319,0.05258369723435226,0,0.036996603590490056,0.013828238719068414,0.025412421154779232,0.031598738476467735,0,0,0,0.022561863173216887,0.017285298398835518,0.010674429888403688,0.02031780688985929,0,0,0.017770499757399322,0.007338670548277535,0.011644832605531296,0.02116690926734595,0,0,0,0.012130033964095099,0.00861232411450752,0.014980591945657448,0.02049975739932072,0,0,0.010128578360019408,0.014495390587093643,0.006489568170790878,0.012857836001940806",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,1,1,1,0,0,0,0,-1,1,0,0,0,0,-1,1,-1,0,0,0,0,-1,1,0,0,0,0","0.005715770329955833,0.011518143240668572,0.018446349701221096,0.021217632285442108,0.019485580670303974,0.01905256776651944,0.012990387113535984,0.012903784532779078,0.014809041309431021,0.013423400017320517,0.0369793019831991,0.02364250454663549,0.04719840651251407,0.05248116393868537,0.016887503247596778,0.02918506971507751,0,0.36693513466701305,0,0.03247596778383996,0.006928206460552524,0.020265003897116135,0.0198319909933316,0,0,0,0.014462630986403395,0.01004589936780116,0.01758032389365203,0.013336797436563609,0,0,0.01558846453624318,0.016887503247596778,0.011431540659911666,0.00251147484195029,0,0,0,0.012990387113535984,0.007967437429635403,0.011864553563696199,0.006062180652983459,0,0,0.017493721312895123,0.017493721312895123,0.007014809041309431,0.014895643890187927",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,1,1,1,0,0,0,0,-1,1,0,0,0,0,-1,1,-1,0,0,0,0,-1,1,0,0,0,0","0.019364833462432222,0.013801844940497148,0.022533624392648405,0.018731075276388988,0.061333708893739874,0.034434194775015844,0.024998239560594323,0.022533624392648405,0.02563199774663756,0.02408281106964298,0.1744947538905711,0.11830152806140412,0.026547426237588902,0.027814942609675375,0.026547426237588902,0.01675938314203225,0,0,0,0.030209140201394268,0.014787691007675515,0.01809731709034575,0.03767340328145905,0,0,0,0.009576790366875572,0.013097669178226886,0.015421449193718751,0.013801844940497148,0,0,0.017393141328075488,0.01168931765368636,0.01168931765368636,0.012393493415956624,0,0,0,0.007323427927610732,0.021899866206605167,0.015139778888810648,0.014787691007675515,0,0,0.012393493415956624,0.025913668051545664,0.027814942609675375,0.010985141891416098",-1
"0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,1,-1,0,0,0,0,1,1,1,0,0,0,0,-1,1,0,0,0,0,-1,1,-1,0,0,0,0,-1,1,0,0,0,0","0.007554448284175842,0.011733504781805031,0.009965442417423451,0.0088403118219079,0.011813871252913284,0.027324600176806237,0.03712930965201318,0.007715181226392349,0.007313348870851081,0.012135337137346299,0,0.6029092662541188,0.011894237724021537,0.01125130595515551,0.01703769187494977,0.018082455999357067,0,0,0,0.029012296070079564,0.008518845937474885,0.006509684159768545,0.014064132443944386,0,0,0,0.007313348870851081,0.008920678293016154,0.007232982399742827,0.013099734790645343,0,0,0.013581933617294865,0.0088403118219079,0.00972434300409869,0.013662300088403119,0,0,0,0.010769107128505987,0.002009161777706341,0.006429317688660291,0.0088403118219079,0,0,0.0074740818130675886,0.0028128264887888775,0.006348951217552037,0.012135337137346299",1
"0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,-1,1,-1,0,0,0,0,1,1,1,0,0,0,0,-1,1,0,0,0,0,-1,1,-1,0,0,0,0,-1,1,0,0,0,0","0.0245019464163041,0.022555530112205176,0.02719258071902908,0.021811312113579118,0.10447675749942753,0.11168994733226471,0.06114037096404855,0.029883215021754065,0.021811312113579118,0.016888023814975957,0,0,0.04013052438745134,0.02604762995191207,0.023356995649187084,0.03795511792992901,0,0,0,0.027994046256010992,0.018548202427295626,0.014769864895809481,0.03543622624227158,0,0,0,0.01894893519578658,0.016888023814975957,0.026849095488893977,0.016888023814975957,0,0,0.03978703915731623,0.013453171513624913,0.024902679184795055,0.027593313487520036,0,0,0,0.023356995649187084,0.01814746965880467,0.014369132127318525,0.01562857797114724,0,0,0.01562857797114724,0.021009846576597206,0.021009846576597206,0.019349667964277537",-1
"0,0,0,0,0,-1,0,0,0,0,-1,1,0,0,0,0,-1,1,-1,0,0,0,0,1,1,1,0,0,0,0,-1,1,0,0,0,0,-1,1,-1,0,0,0,0,-1,1,0,0,0,0","0.008306762879677798,0.005705655311293841,0.010907870448061756,0.008894109749958046,0.7529786876992784,0,0.016697432455109917,0.005034401745259272,0.0126699110589025,0.007299882530625944,0,0,0.010320523577781507,0.006880349051854338,0.0071320691391173014,0.016529619063601276,0,0,0,0.011495217318342004,0.005034401745259272,0.006460815573082732,0.010823963752307434,0,0,0,0.0036918946131901326,0.011075683839570397,0.005789562007048162,0.010068803490518544,0,0,0.005034401745259272,0.0071320691391173014,0.0049504950495049506,0.006376908877328411,0,0,0,0.003020641047155563,0.005034401745259272,0.010823963752307434,0.006460815573082732,0,0,0.006796442356100016,0.00041953347877160595,0.0055378419197851985,0.0046148682664876655",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.01497336951060195,0.01396844538237363,0.0011054165410511506,0.025525072856999297,0.01447090744648779,0.015877801226007435,0.01447090744648779,0.022208823233845845,0.006130037182192744,0.017787157069641242,0.033865943121294345,0.04502060094462868,0.01818912672093257,0.011456135061802835,0.011456135061802835,0.014269922620842127,0.03487086724952266,0.021605868756908852,0.029243292131444075,0.01979700532609788,0.014872877097779118,0.01396844538237363,0.029745754195558236,0.02954476936991257,0.020500452215857702,0.02894181489297558,0.02954476936991257,0.02291227012360567,0.03356446588282585,0.021103406692794695,0.03868957893679027,0.05135162295246709,0.013264998492613807,0.02954476936991257,0.027132951462164608,0.027635413526278765,0.012762536428499649,0.01979700532609788,0.017787157069641242,0.032459049341774696,0.02130439151844036,0.009848256456637524,0.00864234750276354,0.007737915787358054,0.006130037182192744,0.013767460556727966,0.005627575118078585,0.007235453723243895,0.018289619133755403",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.014431807321036032,0.015005256618560642,0.04635381821657268,0.01032208735544299,0.024467170027716718,0.013667208257669884,0.02781229092994361,0.009270763643314537,0.016534454745292936,0.010895536652967601,0.019019401701232917,0.02255567236930135,0.029245914173755137,0.012042435248016821,0.009461913409156074,0.02255567236930135,0.015578705916085253,0.037274204339099684,0.012902609194303737,0.01576985568192679,0.031061836949249737,0.011851285482175284,0.03144413648093281,0.043295421963108094,0.06766701710790404,0.025709643505686705,0.02848131511038899,0.025900793271528243,0.008697314345789926,0.017872503106183695,0.04998566376756188,0,0.008028290165344548,0.02427602026187518,0.01749020357450062,0.0254229188569244,0.019592850998757527,0.025518493739845168,0.0072636911019784,0.01691675427697601,0.01921055146707445,0.025040619325241327,0.018063652872025233,0.027238841632419,0.012042435248016821,0.0037274204339099687,0.010895536652967601,0.004683169263117653,0.007454840867819937",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.010599380921114341,0.014538973829847106,0.003189194259450333,0.01969796454366382,0.013038176531282244,0.020448363192946253,0.010130381765312823,0.005721789700778538,0.021667760998030205,0.017915767751618048,0.02298095863427446,0.06209548822812119,0.013225776193602852,0.025232154582121753,0.009755182440671606,0.02710815120532783,0.022887158803114153,0.015945971297251664,0.035550136009755186,0.021761560829190507,0.017446768595816526,0.04220992402213676,0.021198761842228683,0.016227370790732578,0,0.01941656505018291,0.016227370790732578,0.006378388518900666,0.019135165556702,0.028702748335052996,0.044085920645342835,0,0.015945971297251664,0.029922146140136947,0.016696369946534097,0.010411781258793735,0.08226245192758654,0.043241722164900104,0.011162179908076166,0.01650877028421349,0.004877591220335803,0.013319576024763155,0.01650877028421349,0.030391145295938466,0.008723384297908263,0.021667760998030205,0.017446768595816526,0.020729762686427164,0.015664571803770753",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0","0.005631982273104977,0.006462930477333579,0.00609362016434309,0.006278275320838334,0.01938879143200074,0.01975810174499123,0.0351768073123442,0.008494137198781277,0.01975810174499123,0.043947927245868344,0.029083187148001108,0.023081894561905642,0.00932508540300988,0.04191672052442064,0.005170344381866864,0.01440310220662912,0.026405687378820052,0.030375773243467824,0.012648878219924291,0.021327670575200814,0.015418705567352968,0.008678792355276521,0.013849136737143384,0.012833533376419537,0,0.05364232296186871,0.013018188532914782,0.010525343920228972,0.012002585172190933,0.026405687378820052,0.04154741021143015,0,0.045055858184839814,0.019204136275505494,0.023912842766134243,0.033607238482134615,0,0.0940818022343274,0.026774997691810545,0.011817930015695689,0.019573446588495982,0.020404394792724587,0.0323146523866679,0.008032499307543163,0.01117163696796233,0.02021973963622934,0.009509740559505124,0.016064998615086326,0.015603360723848214",1
